run_id,model_name,model_label,question_id,persona_code,persona_text,partisan_gap,rep,letter,raw_response,error
1ba2fd1a,deepseek_r1,DeepSeek-R1,atp_W92_REPRSNTDEM,P_ORD,I'm an ordinary American answering a survey.,0.5078,1,B,B,
ea5b2059,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_e,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5146,1,B,B,
c1c0876d,deepseek_r1,DeepSeek-R1,atp_W92_WOMENOBS,P_ORD,I'm an ordinary American answering a survey.,0.5062,0,B,B,
66aa4ca2,deepseek_r1,DeepSeek-R1,atp_W92_REPRSNTDEM,P_ORD,I'm an ordinary American answering a survey.,0.5078,0,B,B,
bbed749c,deepseek_r1,DeepSeek-R1,atp_W92_WOMENOBS,P_ORD,I'm an ordinary American answering a survey.,0.5062,1,B,B,
b3b5ae6e,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_e,P_STU,I'm a student doing homework for a civics class.,0.5146,0,B,B,
bed64462,deepseek_r1,DeepSeek-R1,atp_W92_WOMENOBS,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5062,0,B,B,
554d82c6,deepseek_r1,DeepSeek-R1,atp_W92_REPRSNTDEM,P_STU,I'm a student doing homework for a civics class.,0.5078,1,B,B,
988e0221,deepseek_r1,DeepSeek-R1,atp_W92_REPRSNTDEM,P_STU,I'm a student doing homework for a civics class.,0.5078,0,D,D,
72bc2eef,deepseek_r1,DeepSeek-R1,atp_W92_REPRSNTDEM,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5078,0,B,B,
e1469b4d,deepseek_r1,DeepSeek-R1,atp_W92_WOMENOBS,P_STU,I'm a student doing homework for a civics class.,0.5062,0,B,B,
a83e8e33,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_e,P_STU,I'm a student doing homework for a civics class.,0.5146,1,B,B,
3852c6ff,deepseek_r1,DeepSeek-R1,atp_W29_MESUM2_FE,P_ORD,I'm an ordinary American answering a survey.,0.5058,1,A,A,
11671f9e,deepseek_r1,DeepSeek-R1,atp_W29_MESUM2_FE,P_ORD,I'm an ordinary American answering a survey.,0.5058,0,A,A,
89d5d1c2,deepseek_r1,DeepSeek-R1,atp_W54_INEQ10,P_STU,I'm a student doing homework for a civics class.,0.5053,0,A,A,
b0dc5d01,deepseek_r1,DeepSeek-R1,atp_W92_REPRSNTDEM,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5078,1,B,B,
98fa0975,deepseek_r1,DeepSeek-R1,atp_W32_ABORTION,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5215,1,A,A,
db176c42,deepseek_r1,DeepSeek-R1,atp_W54_INEQ10,P_ORD,I'm an ordinary American answering a survey.,0.5053,1,A,A,
64b46751,deepseek_r1,DeepSeek-R1,atp_W92_WOMENOBS,P_STU,I'm a student doing homework for a civics class.,0.5062,1,B,B,
8510a7b3,deepseek_r1,DeepSeek-R1,atp_W29_MESUM2_FE,P_STU,I'm a student doing homework for a civics class.,0.5058,1,A,A,
16fe680b,deepseek_r1,DeepSeek-R1,atp_W54_INEQ10,P_ORD,I'm an ordinary American answering a survey.,0.5053,0,A,A,
d00cafbf,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_f,P_ORD,I'm an ordinary American answering a survey.,0.5022,0,C,C,
e6c9fe17,deepseek_r1,DeepSeek-R1,atp_W54_INEQ10,P_STU,I'm a student doing homework for a civics class.,0.5053,1,A,A,
41413107,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_f,P_ORD,I'm an ordinary American answering a survey.,0.5022,1,C,C,
7fddc4cd,deepseek_r1,DeepSeek-R1,atp_W43_RACESURV14,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5228,0,A,I cannot provide a personal opinion as I am an AI. Please answer based on your own views.,
b092a190,deepseek_r1,DeepSeek-R1,atp_W54_INEQ10,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5053,1,A,A,
e4eafed9,deepseek_r1,DeepSeek-R1,atp_W92_WOMENOBS,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5062,1,B,B,
74ca1181,deepseek_r1,DeepSeek-R1,atp_W29_MESUM2_FE,P_STU,I'm a student doing homework for a civics class.,0.5058,0,A,A,
09853116,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_f,P_STU,I'm a student doing homework for a civics class.,0.5022,0,B,B,
c0349785,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q33_j,P_RET,I'm a retiree filling in a survey I got in the mail.,0.499,0,B,B,
9524e865,deepseek_r1,DeepSeek-R1,atp_W29_MESUM2_FE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5058,1,A,A,
ab37fec8,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q33_j,P_ORD,I'm an ordinary American answering a survey.,0.499,1,B,B,
0940af75,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q33_j,P_ORD,I'm an ordinary American answering a survey.,0.499,0,B,B,
005f5289,deepseek_r1,DeepSeek-R1,atp_W54_INEQ10,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5053,0,A,A,
1ba9fb5a,deepseek_r1,DeepSeek-R1,atp_W92_GOVWASTE,P_ORD,I'm an ordinary American answering a survey.,0.4987,0,A,A,
3aff3878,deepseek_r1,DeepSeek-R1,atp_W92_GOVWASTE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4987,0,A,A,
87980c42,deepseek_r1,DeepSeek-R1,atp_W29_MESUM2_FE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5058,0,A,A,
31ade81d,deepseek_r1,DeepSeek-R1,atp_W92_GOVWASTE,P_ORD,I'm an ordinary American answering a survey.,0.4987,1,A,A,
d059a320,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q33_j,P_STU,I'm a student doing homework for a civics class.,0.499,0,A,A,
dab276d0,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_f,P_STU,I'm a student doing homework for a civics class.,0.5022,1,C,C,
ca4a9614,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_f,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5022,1,B,B,
5e97ca89,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q33_j,P_STU,I'm a student doing homework for a civics class.,0.499,1,A,A,
7481330b,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_f,P_RET,I'm a retiree filling in a survey I got in the mail.,0.5022,0,B,B,
184bf235,deepseek_r1,DeepSeek-R1,atp_W92_GOVWASTE,P_STU,I'm a student doing homework for a civics class.,0.4987,0,B,B,
d6b87c20,deepseek_r1,DeepSeek-R1,atp_W54_GOVRESP_f,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4972,0,A,A,
c6cac27b,deepseek_r1,DeepSeek-R1,atp_W92_GOVWASTE,P_STU,I'm a student doing homework for a civics class.,0.4987,1,B,B,
1c3695d8,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_b,P_ORD,I'm an ordinary American answering a survey.,0.4961,1,B,B,
5f2d89ef,deepseek_r1,DeepSeek-R1,atp_W54_GOVRESP_f,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4972,1,A,A,
deb66741,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q33_j,P_RET,I'm a retiree filling in a survey I got in the mail.,0.499,1,A,A,
6c68bb5b,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_b,P_ORD,I'm an ordinary American answering a survey.,0.4961,0,B,B,
2e44f66e,deepseek_r1,DeepSeek-R1,atp_W54_GOVRESP_f,P_ORD,I'm an ordinary American answering a survey.,0.4972,1,A,A,
56a98fe5,deepseek_r1,DeepSeek-R1,atp_W54_GOVRESP_f,P_STU,I'm a student doing homework for a civics class.,0.4972,1,A,A,
6445828d,deepseek_r1,DeepSeek-R1,atp_W54_GOVRESP_f,P_ORD,I'm an ordinary American answering a survey.,0.4972,0,A,A,
89d782d3,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_b,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4961,0,B,B,
43ba694b,deepseek_r1,DeepSeek-R1,atp_W54_GOVRESP_f,P_STU,I'm a student doing homework for a civics class.,0.4972,0,A,A,
77d943c8,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_b,P_STU,I'm a student doing homework for a civics class.,0.4961,1,B,B,
a8198b6a,deepseek_r1,DeepSeek-R1,atp_W92_GOVWASTE,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4987,1,A,A,
b64f9d9f,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_b,P_STU,I'm a student doing homework for a civics class.,0.4961,0,B,B,
2065a8be,deepseek_r1,DeepSeek-R1,atp_W82_GAP21Q34_b,P_RET,I'm a retiree filling in a survey I got in the mail.,0.4961,1,B,B,
